40.3,-3.9,629
40.302,-3.9,629
40.305,-3.9,636
40.307,-3.9,636
40.309,-3.9,636
40.312,-3.9,636
40.314,-3.9,636
40.316,-3.9,636
40.319,-3.9,636
40.321,-3.9,636
40.323,-3.9,639
40.326,-3.9,639
40.328,-3.9,639
40.331,-3.9,639
40.333,-3.9,639
40.335,-3.9,639
40.338,-3.9,639
40.34,-3.9,639
40.342,-3.9,639
40.345,-3.9,640
40.347,-3.9,640
40.349,-3.9,640
40.352,-3.9,640
40.354,-3.9,640
40.356,-3.9,640
40.359,-3.9,640
40.361,-3.9,640
40.363,-3.9,642
40.366,-3.9,642
40.368,-3.9,642
40.37,-3.9,642
40.373,-3.9,642
40.375,-3.9,642
40.378,-3.9,642
40.38,-3.9,642
40.382,-3.9,642
40.385,-3.9,656
40.387,-3.9,656
40.389,-3.9,656
40.392,-3.9,656
40.394,-3.9,656
40.396,-3.9,656
40.399,-3.9,656
40.401,-3.9,656
40.403,-3.9,678
40.406,-3.9,678
40.408,-3.9,678
40.41,-3.9,678
40.413,-3.9,678
40.415,-3.9,678
40.417,-3.9,678
40.42,-3.9,678
40.422,-3.9,678
40.425,-3.9,697
40.427,-3.9,697
40.429,-3.9,697
40.432,-3.9,697
40.434,-3.9,697
40.436,-3.9,697
40.439,-3.9,697
40.441,-3.9,697
40.443,-3.9,699
40.446,-3.9,699
40.448,-3.9,699
40.45,-3.9,699
40.453,-3.9,699
40.455,-3.9,699
40.457,-3.9,699
40.46,-3.9,699
40.462,-3.9,683
40.464,-3.9,683
40.467,-3.9,683
40.469,-3.9,683
40.472,-3.9,683
40.474,-3.9,683
40.476,-3.9,683
40.479,-3.9,683
40.481,-3.9,683
40.483,-3.9,674
40.486,-3.9,674
40.488,-3.9,674
40.49,-3.9,674
40.493,-3.9,674
40.495,-3.9,674
40.497,-3.9,674
40.5,-3.9,674
40.502,-3.9,684
40.504,-3.9,684
40.507,-3.9,684
40.509,-3.9,684
40.511,-3.9,684
40.514,-3.9,684
40.516,-3.9,684
40.519,-3.9,684
40.521,-3.9,684
40.523,-3.9,699
40.526,-3.9,699
40.528,-3.9,699
40.53,-3.9,699
40.533,-3.9,699
40.535,-3.9,699
40.537,-3.9,699
40.54,-3.9,699
40.542,-3.9,728
40.544,-3.9,728
40.547,-3.9,728
40.549,-3.9,728
40.551,-3.9,728
40.554,-3.9,728
40.556,-3.9,728
